"BehaviorSpace results (NetLogo 6.2.2)"
"CA_5-STATES_NETWORK__61_Arduino_31_COMPLETE_work.nlogo"
"experiment_centroid_links_mutated"
"07/04/2022 22:22:54:352 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","radius-of-interaction","movement-steps","load-graphml","N-turtles","percentage-unhappy","clear-before-generating","arduino-on","mutated","links-to-use","frac-providers","[step]","mean [ state ] of turtles with [ breed = clients ]","mean [ state ] of turtles with [ breed = service-providers ]","mean [nw:clustering-coefficient] of turtles","paths","mean [nw:closeness-centrality] of turtles","mean [nw:betweenness-centrality] of turtles","centroid-x","centroid-y","count links"
"133","5.5","3","false","80","10","true","false","7","undirected","0.05","46","3.1052631578947367","1.75","0.5724778644305926","2.305379746835443","0.441407607430736","51.5625","-0.018257173936445836","-0.6301635062067381","394"
"130","5.5","3","false","80","10","true","false","7","undirected","0.05","50","3.0526315789473686","2","0.6118360041531905","2.131645569620253","0.47731053918226374","44.69999999999999","-1.0289400394609651","0.16909251972314024","491"
"134","5.5","3","false","80","10","true","false","7","undirected","0.1","44","3.2916666666666665","2.875","0.6519028365727314","2.2382911392405065","0.4513596837734533","48.91249999999998","-0.37400228153101334","-0.10841165629328182","521"
"128","5.5","3","false","80","10","true","false","0","undirected","0.1","56","2.3333333333333335","1.375","0.6851225806572403","1.9215189873417722","0.5314326388615107","36.4","-0.349379682492185","-2.7230942416782016","699"
"136","5.5","3","false","80","40","true","false","0","undirected","0.05","42","2.1578947368421053","2.5","0.6051050746119542","1.9363924050632912","0.5226165817627326","36.9875","-0.6187721794001245","-1.5599108176411831","655"
"135","5.5","3","false","80","10","true","false","7","undirected","0.15","44","3.1029411764705883","3.4166666666666665","0.6871805049832803","2.5604430379746836","0.4031996066081942","61.6375","0.6754197337585076","0.9125709869152387","474"
"129","5.5","3","false","80","10","true","false","0","undirected","0.15","52","2.588235294117647","2.9166666666666665","0.7299412919998434","2.34873417721519","0.4331900223645072","53.275","-0.5255380943848343","-1.8969974502928568","468"
"138","5.5","3","false","80","40","true","false","0","undirected","0.15","40","2.661764705882353","2.5","0.6923474213376853","false","0.5424438380147845","28.36249999999999","0.3763784774826517","1.8839616203220217","594"
"131","5.5","3","false","80","10","true","false","7","undirected","0.1","49","3","3.125","0.6324273467401912","2.181012658227848","0.4646774793169054","46.64999999999999","1.7920746317403868","-0.7354743288368005","459"
"137","5.5","3","false","80","40","true","false","0","undirected","0.1","43","2.0972222222222223","1.75","0.6588714509149545","2.0537974683544302","0.4915152662671818","41.625000000000014","-0.1890213108938402","-1.2158469737718587","660"
"132","5.5","3","false","80","10","true","false","7","undirected","0.15","47","3.264705882352941","3.25","0.6809057043250001","2.3462025316455697","0.4425280222275959","53.17500000000001","-0.042943021732030705","-1.2792771869968296","559"
"133","5.5","3","false","80","10","true","false","7","undirected","0.05","47","2.986842105263158","3","0.5754763588841959","2.30126582278481","0.44212456122553734","51.4","-0.005757173936445881","-0.6426635062067382","396"
"134","5.5","3","false","80","10","true","false","7","undirected","0.1","45","3.375","3","0.6531207973484279","2.2370253164556964","0.4516235507863616","48.86250000000001","-0.3490022815310133","-0.09591165629328183","523"
"128","5.5","3","false","80","10","true","false","0","undirected","0.1","57","2.013888888888889","1.375","0.6862836215278232","1.9151898734177215","0.5331542654595436","36.15","-0.2618796824921848","-2.460594241678203","704"
"130","5.5","3","false","80","10","true","false","7","undirected","0.05","51","3.3684210526315788","3.25","0.6113999919643431","2.1215189873417724","0.4796187913403382","44.300000000000004","-1.0789400394609647","0.10659251972314007","497"
"136","5.5","3","false","80","40","true","false","0","undirected","0.05","43","2.026315789473684","2.25","0.6099979494093286","1.9319620253164558","0.5238261290854751","36.8125","-0.5187721794001245","-1.5474108176411834","662"
"135","5.5","3","false","80","10","true","false","7","undirected","0.15","45","3.2205882352941178","3.5","0.6871805049832801","2.5604430379746836","0.4031996066081942","61.63750000000001","0.5504197337585077","0.962570986915239","474"
"129","5.5","3","false","80","10","true","false","0","undirected","0.15","53","2.5588235294117645","2.5","0.7317913787251235","2.348101265822785","0.43328617725442475","53.25","-0.713038094384834","-1.9594974502928566","469"
"138","5.5","3","false","80","40","true","false","0","undirected","0.15","41","2.1470588235294117","1.75","0.6876485130528893","false","0.5490860763270585","27.487499999999994","0.31387847748265185","1.858961620322022","603"
"131","5.5","3","false","80","10","true","false","7","undirected","0.1","50","2.8472222222222223","2.625","0.6325138305587041","2.1712025316455694","0.4669165252352","46.26249999999999","1.767074631740386","-0.7604743288368007","466"
"104","3.5","5","false","80","40","true","false","7","undirected","0.1","90","2.8333333333333335","2.125","0.5095184234860015","1.7015822784810126","0.5938941546086262","27.712499999999995","-1.0157942994030678","1.2117754759466144","986"
"139","5.5","3","false","80","40","true","false","7","undirected","0.05","0","1.9078947368421053","2.25","0.3267261904761904","0","0.3652611942142464","52.925","0","0","116"
"133","5.5","3","false","80","10","true","false","7","undirected","0.05","48","3.1315789473684212","3.25","0.5726503083631482","2.266139240506329","0.4480246495136891","50.012500000000024","-0.09325717393644584","-0.5051635062067383","400"
"137","5.5","3","false","80","40","true","false","0","undirected","0.1","44","2.388888888888889","2","0.6590212797174477","2.0493670886075948","0.49261188850046195","41.45000000000002","-0.37652131089384017","-1.478346973771858","667"
"132","5.5","3","false","80","10","true","false","7","undirected","0.15","48","3.073529411764706","3","0.6869676300131816","2.341139240506329","0.44372423143208417","52.97499999999999","-0.3054430217320305","-1.2292771869968298","563"
"134","5.5","3","false","80","10","true","false","7","undirected","0.1","46","3.4583333333333335","3.375","0.6554121583639836","2.231012658227848","0.452830825880197","48.625","-0.3115022815310132","0.06658834370671793","526"
"128","5.5","3","false","80","10","true","false","0","undirected","0.1","58","2.486111111111111","1.375","0.6843781639277108","1.904746835443038","0.535874609984104","35.73749999999998","-0.03687968249218514","-2.5605942416782033","708"
"130","5.5","3","false","80","10","true","false","7","undirected","0.05","52","3.013157894736842","2","0.6106792593024424","2.1098101265822784","0.48194939363583034","43.83749999999999","-1.1539400394609651","0.08159251972314034","502"
"135","5.5","3","false","80","10","true","false","7","undirected","0.15","46","3.25","3.1666666666666665","0.6858763924291676","2.560126582278481","0.40325142737400643","61.62500000000002","0.5254197337585081","1.212570986915239","475"
"129","5.5","3","false","80","10","true","false","0","undirected","0.15","54","2.8676470588235294","3.0833333333333335","0.7324883785059353","2.3436708860759494","0.43406479240411294","53.07499999999999","-0.6380380943848343","-2.046997450292856","471"
"136","5.5","3","false","80","40","true","false","0","undirected","0.05","44","2.1184210526315788","2.25","0.6124752336047273","1.9221518987341772","0.5264483543337112","36.42500000000001","-0.5062721794001244","-1.6974108176411835","670"
"138","5.5","3","false","80","40","true","false","0","undirected","0.15","42","2.4705882352941178","2.1666666666666665","0.6881997690655081","false","0.5524697892249637","27.0625","0.3388784774826516","1.7214616203220214","610"
"131","5.5","3","false","80","10","true","false","7","undirected","0.1","51","3.1527777777777777","2.375","0.6310839068026881","2.1544303797468354","0.4706098237109221","45.600000000000016","1.7545746317403865","-0.8604743288368004","472"
"133","5.5","3","false","80","10","true","false","7","undirected","0.05","49","3.263157894736842","2.5","0.5654745991880114","2.216139240506329","0.45602391846217516","48.03749999999999","-0.11825717393644589","-0.4551635062067378","404"
"132","5.5","3","false","80","10","true","false","7","undirected","0.15","49","3.1029411764705883","3.25","0.6868330778588978","2.3401898734177213","0.4439622133234676","52.937499999999986","-0.28044302173203084","-1.2542771869968297","565"
"137","5.5","3","false","80","40","true","false","0","undirected","0.1","45","2.0277777777777777","1.25","0.6565444109376541","2.0405063291139243","0.4946604864594503","41.099999999999994","-0.6140213108938403","-1.8533469737718584","670"
"134","5.5","3","false","80","10","true","false","7","undirected","0.1","47","3.1527777777777777","3","0.6573756254524508","2.230379746835443","0.4529491539336152","48.60000000000001","-0.19900228153101335","0.06658834370671837","528"
"139","5.5","3","false","80","40","true","false","7","undirected","0.05","1","2.8552631578947367","4","0.5251984126984126","false","0.184796497261073","203.24999999999997","0.24425620456895852","-0.871327733330649","170"
"130","5.5","3","false","80","10","true","false","7","undirected","0.05","53","3.1973684210526314","3.25","0.6131767272632676","2.108227848101266","0.4824069407644799","43.775000000000006","-1.3664400394609646","0.06909251972314019","504"
"128","5.5","3","false","80","10","true","false","0","undirected","0.1","59","1.9583333333333333","1.375","0.684978329509897","1.9034810126582278","0.5362529184196413","35.687499999999986","-0.2868796824921849","-2.310594241678203","711"
"135","5.5","3","false","80","10","true","false","7","undirected","0.15","47","3.3088235294117645","3","0.6876968154021641","2.5579113924050634","0.4036441425586661","61.53750000000001","0.6254197337585079","1.2500709869152384","478"
"129","5.5","3","false","80","10","true","false","0","undirected","0.15","55","2.4411764705882355","2.5833333333333335","0.7304021358343024","2.331645569620253","0.4366778813312763","52.6","-0.6630380943848342","-1.996997450292857","474"
"136","5.5","3","false","80","40","true","false","0","undirected","0.05","45","1.6973684210526316","1.75","0.6105412737525471","1.914240506329114","0.5286294608357902","36.1125","-0.7937721794001245","-1.6599108176411832","676"
"138","5.5","3","false","80","40","true","false","0","undirected","0.15","43","2.3529411764705883","1.8333333333333333","0.6910892860369279","false","0.5549740842309829","26.762500000000006","0.3138784774826518","1.7214616203220217","619"
"131","5.5","3","false","80","10","true","false","7","undirected","0.1","52","2.8194444444444446","2.875","0.6332655106810261","2.152215189873418","0.47115147887208","45.5125","1.8545746317403862","-0.7479743288367999","474"
"133","5.5","3","false","80","10","true","false","7","undirected","0.05","50","3","2.25","0.5649824228860524","2.206962025316456","0.45769925260015676","47.67499999999999","-0.08075717393644588","-0.4051635062067381","406"
"132","5.5","3","false","80","10","true","false","7","undirected","0.15","50","2.9558823529411766","2.6666666666666665","0.688463409014407","2.338607594936709","0.44437846930254105","52.875","-0.23044302173203074","-1.2542771869968297","568"
"134","5.5","3","false","80","10","true","false","7","undirected","0.1","48","3.625","3.375","0.6527730001404703","2.179113924050633","0.46291188675350925","46.575","-0.11150228153101346","-0.03341165629328187","533"
"137","5.5","3","false","80","40","true","false","0","undirected","0.1","46","2.4027777777777777","2.375","0.6566653258602405","2.037025316455696","0.4955222998427433","40.96249999999999","-0.5515213108938403","-1.9408469737718583","676"
"130","5.5","3","false","80","10","true","false","7","undirected","0.05","54","3.223684210526316","2","0.6143820728436129","2.1056962025316457","0.4828455696817905","43.67500000000001","-1.3164400394609646","0.05659251972314037","505"
"128","5.5","3","false","80","10","true","false","0","undirected","0.1","60","2.4722222222222223","1.375","0.6858838310036335","1.9015822784810126","0.5367035542868104","35.61249999999999","-0.4493796824921851","-2.3105942416782033","712"
"135","5.5","3","false","80","10","true","false","7","undirected","0.15","48","3.264705882352941","3.9166666666666665","0.6876968154021642","2.5579113924050634","0.4036441425586661","61.53750000000001","0.5504197337585078","1.3500709869152385","478"
"139","5.5","3","false","80","40","true","false","7","undirected","0.05","2","2.973684210526316","3.75","0.5360813492063493","5.975316455696203","0.1776444327680874","196.52499999999998","0.11948126497542","-0.8660325623539633","205"
"129","5.5","3","false","80","10","true","false","0","undirected","0.15","56","2.6911764705882355","2.8333333333333335","0.7299197583698315","2.32246835443038","0.4384077782009639","52.23749999999999","-0.5130380943848343","-1.871997450292857","476"
